     8,     8,     8,     8,     8,     8,     8,     8,     8,   -35,    24,    19, -3480, -3058,  -882,  1978, -1167, -2306, -1493,     8,     8,     8,     8,     8
     8,     8,     8,     8,     8,     8,     8,     8,     8,  -372,   148, -1751,-11165, -8006, -1683,  2278, -3371, -8688, -9333, -6822, -6511, -5251,  -704, -2673
     8,     8,     8,     8,     8,     8,     8,     8,     8,  -523,   214, -4040,-16468, -7900,  2734,  3827, -3725, -3244, -3427, -4307, -5402, -1560,  7550,   921
     8,     8,     8,     8,     8,     8,     8,     8,     8,  -559,   380, -7711,-20623, -6621,  5196,  2908, -4015, -5226, -1268,  -664, -3273,  3930, 17577,  5330
     8,     8,     8,     8,     8,     8,     8,     8,     8,  -522,   381,-12462,-23201, -4835,  8189,  -498, -3888, -4459, -3576, -1448, -4438,  6220, 21362,  4642
     8,     8,     8,     8,     8,     8,     8,     8,  -121,  -278,   211,-18730,-21313, -2365,  8824, -5324, -6871, -2980, -2802, -3072, -5947,  6136, 22821,   545
     8,     8,     8,     8,     8,     8,     8,     8,  -100,  -108, -3981,-22903,-17293,  1921,  7050, -7569, -6350, -3314, -2841, -3608, -6192,  2759, 21558,   640
     8,     8,     8,     8,     8,     8,     8,     8,   -76,    68,-12609,-23380, -9232,  6550,  1884, -7964, -5900, -2425, -3531, -3944, -4994,  -277, 22190,  4290
     8,     8,     8,     8,   -35,    24,  -153,    67,   -69, -6992,-16926,-19609, -2658,  6862, -2357, -7532, -5535, -2420, -3953, -3377, -3641, -2083, 24146,  6670
     8,     8,     8,     8,   -28,   -66,   -59,   101, -4648,-13928,-17959, -7061,  2066,  1209, -3244, -7616, -4139, -2561, -3460, -2670, -2669, -6478, 24209,  8951
     8,     8,     8,     8,  -106,   -45,   -40, -2498,-12202,-15673,-11482,  -881,  2544, -2380, -4415, -8102, -4562, -1864, -2630, -2960, -3516, -8751, 18315, 16673
     8,     8,   -78,    40,   -76,   -46, -2547, -9346,-14564,-13573, -2891,  -366,  -184, -2208, -5844, -7477, -4225, -1914, -2890, -3460, -3377, -6763,  9181, 19596
   198,     4,  -237,  -120,    32, -4803, -8854,-11348,-13549, -6792, -1013,   180, -2677, -3618, -5618, -6372, -2955, -1547, -3810, -5263, -3411, -5759,  2035, 19490
   488,   460,  -111, -2879, -5530, -9466,-10634, -9983, -6932, -4373,  -902,  -801, -3665, -4251, -6430, -5600, -2072, -1617, -4402, -4935, -3498, -4141, -3848, 20661
 -2932, -4195, -5764, -8181,-10320,-11836, -7839, -6931, -5420, -1711,  -957, -3931, -4423, -3033, -6302, -5549, -1497, -2102, -5089, -5010, -2953, -2881, -8902, 15578
 -4661, -6465, -6121, -6354, -5287, -7314, -7896, -4808, -1965, -1621, -3771, -4396, -4852, -3580, -4984, -4619, -2113, -3286, -5856, -6042, -4356, -2530, -9165, 10056
   809, -4609, -3597, -5297, -6979, -5459, -3454, -1730, -2082, -4702, -4581, -3649, -4744, -4337, -6045, -4966, -3274, -4819, -6756, -6046, -4847, -1865, -7056, 10000
 -2515, -3611, -3241, -3255, -3892, -3586, -3211, -4021, -4300, -4687, -4885, -4327, -5362, -5624, -3524, -1948, -3082, -3313, -4157, -3473, -3220,  -997, -5548, 11664
  2357,  1348, -1903, -4232, -4650, -4867, -5346, -5987, -5804, -4687, -5875, -2749,   845,  1770,  2205,  4951, -7731, -7471, -1204,   624, -3578, -2363, -5957, 10980
  1089,  4682,  4227,  1857,  1751,  2555,  2198,  1846,  1798,  3393,  3001,  4788,  8437,  7691,  3118,  -625,-12285,-11665,   808,  5550,  1058,   366, -2693, 13296
  -720, -2277, -2939, -2176,  -612,  2089,  3350,  3423,  3217,  3467,  1875,  2130,  1505,    39,  2322,  1955,-12094, -9349, -1046,  1528,  5662,  4470,  2508, 13798
   472,   429, -2526, -2723, -2117, -1608, -1269,  -908,  -537,   280, -1471,   311,  2954,  -649, -3111, -1796,-11237, -9293,  6204,   572, -2083,   194, -1126,  6314
  -614,     1, -1972, -2521, -1240,  -471,  -528,  -796,  -996,  -623, -1474, -2353,   121,   -76, -1215, -1607, -4238, -7865,  2153,  3862, -1447, -1319, -1998,  2400
   -52,  -153,  -510,  -807,  -371,    -5,    16,   -96,  -195,  -150,   -52,  -719,  -580,  -154,   191,   171,  -568, -1799, -1311,  1218,  -180,  -802,  -911,   -76
