    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    11,   -10,    -9,  1619,  1936,  1470,   560,  1285,  1229,   465,    -9,    -9,    -9,    -9,    -9
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,   173,     5,   875,  5932,  8015,  8658,  6288,  4639,  5015,  6283,  5791,  5559,  4699,  2242,  2219
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,   274,   171,  2323,  9839, 14373, 14203, 11036, 11171, 11585, 12275, 11978, 11567,  9109,  2817,   699
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,   214,   221,  3758, 11198, 19356, 17726, 13072, 12434, 14369, 15740, 13682, 14253, 11301,  1660, -3077
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    53,   538,  5204, 12768, 25865, 22127, 19782, 23041, 21580, 21636, 19449, 19087, 15680,  4743, -5621
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    51,  -126,   497,  6867, 14463, 27617, 22345, 22935, 30504, 30412, 29357, 28755, 28857, 26472, 13874, -2017
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    57,   -27,  2236,  8346, 18677, 28454, 21043, 23782, 29247, 30246, 29151, 29716, 29861, 30753, 19351,  3458
    -9,    -9,    -9,    -9,    -9,    -9,    -9,    -9,    12,   -27,  6425, 10318, 23015, 26848, 20332, 25236, 30194, 30323, 28732, 29870, 29029, 31917, 18450,  3047
    -9,    -9,    -9,    -9,    11,   -10,    71,    -5,   -12,  3456,  9461, 12574, 27944, 23865, 20304, 26597, 30452, 30637, 28884, 30070, 28848, 32055, 18776,  2000
    -9,    -9,    -9,    -9,    13,    53,    81,    58,  2198,  8080, 12957, 18873, 26231, 20764, 22563, 28203, 30503, 30327, 28669, 30000, 27869, 30003, 21012,  1061
    -9,    -9,    -9,    -9,    38,    62,    54,  1303,  6619, 12198, 14672, 24352, 22429, 20048, 26533, 28630, 31205, 29614, 28218, 29749, 27726, 29499, 28251,  1367
    -9,    -9,    31,   -11,    32,   138,  1228,  5264, 10489, 15326, 20918, 23673, 20222, 23417, 28604, 28994, 30659, 28937, 28559, 29283, 27449, 28270, 32664,  4204
     7,    65,   141,    83,    -2,  2236,  5202,  9486, 14990, 19363, 24241, 20456, 22515, 27365, 27730, 29059, 30311, 28432, 28593, 28943, 28085, 27490, 34436,  9639
   132,  -124,  -123,  1307,  2944,  6352, 11275, 15733, 16407, 22191, 22529, 21061, 26601, 27073, 27500, 28776, 29466, 28595, 28461, 28537, 28959, 26592, 33064, 20788
  2388,  3344,  4584,  6792, 10139, 14411, 16154, 16085, 18785, 21957, 21279, 25320, 28414, 27478, 27991, 28981, 29363, 27894, 27500, 28971, 28449, 25706, 28978, 29787
 10319, 11381, 12093, 13210, 13675, 12935, 16491, 19457, 19828, 21950, 25181, 27425, 27458, 28229, 28241, 29083, 29586, 26814, 27923, 29647, 29308, 27966, 27696, 30618
 12922, 12845, 12464, 12104, 14866, 16915, 19430, 20981, 22792, 25824, 27099, 28014, 27535, 28314, 28187, 29251, 29671, 27907, 30202, 30421, 29981, 29225, 28154, 27827
 14860, 16777, 17641, 17733, 18268, 19828, 22241, 24451, 27151, 26797, 27460, 28575, 28265, 29682, 28158, 29308, 30395, 27286, 27498, 28471, 28951, 27867, 26591, 25563
 14807, 20020, 21891, 23911, 25485, 26672, 27118, 27309, 28405, 28122, 29181, 28339, 26367, 26495, 23815, 20479, 23529, 25676, 26657, 27793, 29290, 28032, 26884, 26107
 18862, 23169, 22001, 22615, 22957, 23220, 23383, 23667, 23705, 23136, 23167, 21223, 17781, 14094, 12701, 14492, 21424, 29596, 29822, 25779, 27248, 27058, 25558, 24549
 14968, 15655, 16310, 18068, 19040, 19118, 18070, 17086, 16323, 15470, 14808, 14540, 14525, 13951, 15216, 13602, 14614, 25739, 26053, 21257, 20352, 20550, 18939, 19639
 15310, 14615, 14993, 16627, 16600, 16139, 15462, 15203, 15218, 14892, 14403, 16482, 13772,  9228, 10652, 10612,  7249, 20260, 18504, 10976, 15067, 16017, 14475, 16833
  3394,  5214,  7424, 10546, 12139, 12381, 12204, 12047, 11549, 11052,  9127, 10406, 10602,  7999,  5237,  2868, -2353,  4384, 12160, 10061, 11951, 14258, 13025, 15680
   -60,  -118,  -373,   266,  1339,  2466,  3542,  4198,  4153,  3972,  2748,  1521,  1113,   349,   223,   -87,  -704, -1153,  2494,  3194,  4425,  6238,  5799,  7769
