     0,     0,     0,     0,     0,     0,     0,     0,     0,    -2,    -7,    18,  -174,  -773,   593,   293,  -114, -1352,  -316,     0,     0,     0,     0,     0
     0,     0,     0,     0,     0,     0,     0,     0,     0,   -43,   -70,    67, -3016, -4962, -1327, -1532,  -334,  -753,  -667, -1114, -1334, -1294,  -711,  -442
     0,     0,     0,     0,     0,     0,     0,     0,     0,  -266,  -120, -1141,-10466,-10393, -5910, -6079, -6320, -6482, -6096, -5356, -5365, -4113,   524,   979
     0,     0,     0,     0,     0,     0,     0,     0,     0,  -455,   150, -3652,-14067, -7025, -5800, -7253, -6852, -7148, -8714, -9657, -9604, -6679,  3895,  1737
     0,     0,     0,     0,     0,     0,     0,     0,     0,  -235,   343, -5426,-11883,  1456,  6984, 15925, 12101,  6031,   691,   926,  -153,  4193, 13546,  6192
     0,     0,     0,     0,     0,     0,     0,     0,    -6,  -127,   660, -7424, -9278, 11114, 22792, 37587, 36186, 36582, 35103, 35236, 33368, 35720, 40505, 24342
     0,     0,     0,     0,     0,     0,     0,     0,   -81,   -34,   164,-11260, -5664, 11994, 22484, 34622, 33816, 39076, 40870, 43401, 41353, 48551, 49657, 31037
     0,     0,     0,     0,     0,     0,     0,     0,  -120,    75, -2884,-16448,  1535, 11277, 27900, 35377, 35257, 37806, 38712, 40804, 39439, 42805, 44149, 30288
     0,     0,     0,     0,    -2,    -7,    10,   -40,    86,  -301,-11234,-12661,  4994, 11209, 33520, 34595, 36176, 38517, 40269, 41628, 40340, 40456, 45870, 32589
     0,     0,     0,     0,   -27,   -18,  -111,   -29,  -195, -5557,-15718, -4226,  4144, 20021, 38971, 34314, 37797, 38681, 40704, 41651, 40651, 40318, 51660, 38741
     0,     0,     0,     0,   -44,   -43,  -156,    -1, -3898,-15024, -8630,  1898, 11289, 32514, 39218, 34459, 38180, 38460, 42239, 42854, 41600, 41080, 52256, 38560
     0,     0,    -4,   -14,   -12,  -134,   -54, -2375,-11786,-11549, -2803,  4094, 23426, 40822, 35902, 35155, 37870, 39849, 43703, 41621, 42157, 39276, 47949, 35445
    34,    48,  -178,   -60,   -60,  -166, -2633, -8002,-12608, -5129,  2777, 17921, 37429, 36770, 34937, 35538, 38892, 41341, 42521, 40844, 42042, 37911, 37551, 32508
   -62,    64,   -65,    14,  -705, -3286, -9028,-12098, -7618,  1309, 14550, 32742, 37944, 32800, 34455, 34466, 39559, 41361, 40455, 40124, 39124, 36409, 37090, 40228
   191,  -187,  -658, -2480, -5742,-12101,-12258, -6539, -1104, 11325, 27733, 39229, 34861, 36533, 36006, 36572, 40232, 39952, 40676, 39285, 37072, 37688, 37987, 43418
 -4529, -6407, -6957, -9763,-11054, -9056, -3655, -1614, 10713, 27550, 36107, 35034, 35848, 38528, 37384, 38410, 40516, 40619, 40803, 37909, 37933, 38381, 34215, 42800
-10141, -7928, -8404, -8066, -5371, -4314,  1806, 15308, 32195, 35007, 33622, 35711, 35465, 36882, 36355, 39472, 40378, 40364, 38939, 36761, 38891, 39300, 36177, 44042
 -6336, -3907, -2162,  -460,  3227, 12648, 26107, 33585, 34381, 32308, 35460, 35770, 35983, 37194, 35944, 38015, 37097, 37949, 38379, 36861, 37437, 37933, 36227, 45379
  9541, 19125, 23461, 28317, 32286, 33996, 32592, 31737, 32801, 34833, 35937, 34767, 37240, 36947, 36692, 41664, 40715, 38414, 39365, 36170, 37023, 39414, 38334, 47968
 38161, 34563, 34218, 33992, 32908, 33069, 33908, 34936, 35938, 36894, 36718, 38379, 44086, 46029, 50837, 50627, 38105, 35278, 39266, 40531, 41546, 43619, 41894, 50173
 43600, 41504, 41427, 39529, 39062, 39166, 39558, 40733, 41906, 43931, 44716, 49207, 50963, 50757, 50110, 49867, 42808, 46541, 41894, 42302, 42111, 45042, 42503, 47981
 43626, 44759, 45878, 45900, 45996, 46229, 46714, 47379, 47761, 49603, 50499, 50655, 48618, 48385, 47811, 42218, 32709, 28093, 31914, 43860, 47222, 46329, 44559, 48508
 19433, 30611, 36546, 38227, 40532, 42835, 44382, 44979, 44816, 44057, 41661, 40957, 37325, 28181, 13212,  2840,  -867, 12387, 30409, 45786, 46235, 46187, 45690, 44617
    36,   135,   794,  3560,  8494, 14262, 17468, 17912, 16024, 12930,  8340,  3798,   352,  -255,   255,    55,   164,  1727, 10130, 20132, 27434, 25048, 25384, 25532
