   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   2,   0,   0,   0,  13, 164,  95,   0,   0,   0,   0,   0,  19,   8,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   2,   5,   0,   0,   0,  31,  50, 116, 106,  11,  68,   0,   0,   3,  24,  52,  51,   3,  16,   0,   0
   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   6, 119, 156,  78,   8, 133, 103,  69,  37,   0,   4,  47,  90,  88, 100,  51,   0,   1
   0,   0,   0,   0,   0,   0,   7,  32,  47,  91, 165,  78,   0,   8, 175, 133, 128, 104, 111, 109, 137, 131, 126, 101,  56,   6,   0,   0
   2,   4,   0,   0,   0,  20, 126,  64,   7, 169, 177,   0,   2,  59, 176, 180,  86, 164, 135,  80,  52,  26,   0,   0,   0,   0,   2,   0
   0,   0,   0,   0,   0,  75,   5,   0,   0,  12, 104, 167,  78, 163,  68, 204, 127,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
  50, 117,  54,  19,   1,  81,   0,   0,   0,   0,   0,   0,  21,  22,  18,   2, 150,  39,  53,  77,  38,  24,  26,  33,  44,  31,  16,   0
  37, 115, 149, 156, 149, 151, 149, 143, 128, 135, 138, 136, 152, 193, 232, 228, 235, 255, 208, 221, 212, 212, 214, 213, 215, 202, 202, 116
   0,   0,   0,  28,  67, 104, 133, 145, 158, 160, 154, 145, 137,  97,  62,  55,  25,   5,   0,  94, 149, 130, 119, 110, 100,  88,  59,  10
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
