   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 114, 150, 134, 136, 129, 121, 126, 129, 110,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  18, 158, 171, 183, 178, 187, 220, 198, 167, 206,  56,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  44, 177, 163, 171, 192, 206, 237, 207, 158, 200,  88,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  55, 167, 162, 169, 203, 207, 194, 229, 202, 177, 100,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0, 113, 177, 154, 150, 215, 211, 163, 204, 183, 170, 162,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0, 104, 163, 155, 137, 224, 211, 159, 179, 167, 181, 144,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  92, 157, 159, 158, 194, 207, 169, 159, 159, 179, 114,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  91, 158, 159, 174, 170, 181, 162, 146, 155, 147, 120,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  75, 161, 157, 163, 188, 183, 149, 147, 154, 158, 120,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  58, 169, 159, 157, 219, 208, 159, 150, 158, 181, 122,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  39, 167, 158, 151, 252,  83, 149, 161, 146, 184,  89,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,  36, 170, 159, 147, 255,  42, 145, 173, 151, 182,  59,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   2, 165, 153, 136, 255,  31, 153, 158, 150, 192,  48,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 140, 150, 149, 249,   6, 159, 170, 149, 177,  13,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 109, 154, 150, 249,   0, 159, 171, 157, 167,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  89, 154, 158, 249,   0, 159, 169, 158, 151,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  93, 154, 162, 232,   0, 144, 158, 158, 138,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  93, 151, 169, 216,   0, 146, 167, 155, 141,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 108, 146, 169, 214,   0, 140, 169, 158, 153,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 122, 147, 171, 221,   0, 138, 161, 158, 159,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 121, 159, 177, 212,   0, 150, 165, 165, 157,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 118, 150, 174, 199,   0, 149, 165, 170, 136,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 121, 146, 166, 187,   0, 153, 163, 163, 108,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 121, 159, 161, 187,   0, 150, 166, 161,  95,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 112, 158, 171, 177,   0, 149, 167, 162,  68,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 109, 157, 170, 155,   0, 137, 170, 173,  63,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 108, 155, 173, 149,   0, 179, 175, 175,  70,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  35,  87, 110,  71,   0,  75,  97, 108,  33,   0,   0,   0,   0,   0,   0,   0,   0,   0
