   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,  18, 168, 169, 186,  68,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   0, 108, 255, 208, 241, 189,   0,   0,   2,   1,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 142, 255, 173, 209, 211,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  82, 200, 246, 235, 224, 233, 253, 245, 180,  80,   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   5, 126, 233, 255, 225, 201, 215, 184, 209, 212, 215, 239, 255, 237, 154,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   1,   0,  39, 255, 224, 205, 196, 198, 206, 213, 178, 203, 206, 204, 203, 197, 208, 229, 210,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0, 201, 215, 197, 205, 218, 233, 205, 214, 181, 204, 208, 203, 204, 206, 208, 203, 221,  56,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0, 236, 207, 200, 220, 175,  78, 221, 210, 177, 200, 207, 203, 204, 204, 209, 207, 222, 127,   0,   0,   0,   0
   0,   0,   0,   0,   0,  18, 247, 208, 203, 211, 142, 115, 205, 211, 178, 200, 206, 203, 205, 204, 205, 211, 221, 161,   0,   0,   0,   0
   0,   0,   0,   0,   0,  53, 246, 197, 204, 202, 217, 231, 204, 208, 177, 200, 206, 203, 205, 203, 201, 211, 216, 189,   0,   0,   0,   0
   0,   0,   0,   0,   0,  87, 244, 194, 209, 198, 196, 193, 199, 210, 173, 198, 205, 198, 198, 203, 207, 209, 210, 212,   0,   0,   0,   0
   0,   0,   0,   0,   0, 119, 237, 194, 196, 203, 209, 217, 215, 226, 187, 214, 218, 218, 210, 211, 204, 203, 210, 224,   0,   0,   0,   0
   0,   0,   0,   0,   0, 149, 211, 195, 181, 196, 194, 187, 183, 183, 168, 177, 190, 193, 196, 213, 188, 201, 211, 236,   0,   0,   0,   0
   0,   0,   0,   0,   0, 172, 209, 204, 199, 127, 137, 139, 135, 138, 149, 145, 144, 143, 145, 151, 163, 212, 208, 243,   4,   0,   0,   0
   0,   0,   0,   0,   0, 199, 207, 206, 219, 143, 153, 151, 150, 153, 157, 158, 158, 161, 164, 155, 170, 216, 200, 245,  28,   0,   0,   0
   0,   0,   0,   0,   0, 225, 206, 201, 224, 161, 147, 149, 150, 152, 153, 158, 155, 157, 163, 157, 180, 221, 199, 244,  52,   0,   0,   0
   0,   0,   0,   0,   0, 234, 204, 207, 216, 161, 154, 153, 154, 155, 155, 158, 159, 157, 160, 165, 182, 219, 199, 251,  70,   0,   0,   0
   0,   0,   0,   0,  12, 239, 200, 223, 177, 116, 163, 154, 153, 151, 158, 158, 160, 162, 158, 178, 114, 209, 210, 242,  87,   0,   0,   0
   0,   0,   0,   0,  35, 244, 199, 231, 166, 108, 175, 154, 156, 153, 161, 163, 157, 169, 156, 193,  59, 199, 219, 239, 111,   0,   0,   0
   0,   0,   0,   0,  51, 243, 197, 237, 152, 109, 182, 154, 156, 155, 161, 168, 162, 164, 161, 199,  32, 166, 234, 234, 116,   0,   0,   0
   0,   0,   0,   0,  57, 244, 198, 253,  81,  88, 182, 157, 154, 164, 162, 165, 172, 159, 163, 204,  27,  94, 252, 229, 122,   0,   0,   0
   0,   0,   0,   0,  58, 243, 200, 255,   7,  97, 189, 163, 155, 170, 161, 164, 174, 167, 159, 206,  32,  46, 255, 219, 155,   0,   0,   0
   0,   0,   0,   0,  63, 241, 205, 247,   0, 110, 190, 159, 166, 163, 162, 164, 160, 179, 159, 208,  55,   5, 255, 213, 179,   0,   0,   0
   0,   0,   0,   0,  67, 212, 207, 232,   0, 143, 180, 145, 163, 156, 163, 165, 164, 161, 155, 196,  83,   0, 255, 218, 186,   0,   0,   0
   0,   0,   0,   0,  35, 211, 215, 213,   0, 185, 198, 186, 168, 157, 165, 162, 154, 192, 191, 204, 138,   0, 243, 219, 192,   0,   0,   0
   0,   0,   0,   0,   0, 191, 230, 145,   0, 204, 234, 218, 204, 174, 191, 184, 184, 223, 219, 243, 143,   0, 207, 228, 131,   0,   0,   0
   0,   0,   0,   0,   0, 200, 247,  95,   0,  97, 167, 160, 168, 143, 137, 135, 160, 180, 160, 190,  68,   0, 195, 253, 194,   0,   0,   0
   0,   0,   0,   0,   0,  91, 137,  10,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  49, 138,  57,   0,   0,   0
