0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.32,0.29,-0.12,10.19,21.06,-5.39,-75.03,-107.72,-73.64,-18.81,0.19,0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,1.21,0.82,3.23,23.17,16.54,-78.17,-241.97,-281.77,-253.65,-196.14,-190.62,-188.60,-180.48,-181.54,-169.73
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.50,-0.28,4.28,5.13,-14.12,-152.41,-381.81,-427.46,-422.75,-405.64,-406.73,-408.77,-400.68,-412.63,-381.36
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.04,1.59,6.73,17.37,22.30,-135.31,-379.39,-407.44,-445.49,-471.72,-507.45,-511.73,-511.49,-516.18,-507.46
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.90,2.79,17.85,64.03,99.67,-37.34,-199.40,-188.69,-244.05,-319.37,-354.77,-367.79,-379.54,-423.80,-464.81
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.59,2.27,3.37,34.09,114.44,153.45,11.41,-45.25,7.10,-2.08,-48.00,-69.49,-68.87,-97.83,-170.70,-297.17
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.09,0.98,14.52,48.27,98.67,90.50,-85.25,-57.36,-5.87,9.64,-19.14,-13.14,-2.59,-7.81,-97.55,-265.06
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.01,1.32,25.37,47.02,70.81,-16.25,-120.88,-38.69,-5.28,1.00,-38.89,-28.59,-24.43,-39.54,-129.12,-304.59
0.19,0.19,0.19,0.19,0.32,0.29,0.40,-0.05,-0.97,19.83,30.79,10.33,-27.49,-131.38,-102.28,-19.06,-5.95,0.53,-31.93,-22.53,-31.55,-52.45,-112.00,-248.97
0.19,0.19,0.19,0.19,0.16,0.31,0.05,-1.66,13.28,32.99,-20.41,-55.68,-145.67,-133.48,-38.09,7.64,4.73,0.56,-34.36,-22.58,-24.89,-16.32,-37.65,-172.66
0.19,0.19,0.19,0.19,0.39,0.65,-0.90,6.90,28.00,-9.96,-62.04,-146.85,-165.71,-84.51,0.55,5.67,9.11,-4.11,-28.28,-8.57,-5.55,18.14,-14.33,-152.60
0.19,0.19,0.46,0.39,-0.40,-1.29,8.24,28.12,1.45,-76.42,-135.35,-194.44,-126.40,-28.27,-17.41,-4.96,1.95,-8.94,-18.39,-0.78,6.10,9.28,-25.43,-174.97
-3.14,-7.46,-6.58,-2.02,-0.13,14.48,36.65,-10.18,-121.66,-162.28,-182.03,-138.12,-57.63,-17.87,-31.39,-14.04,-3.94,-9.64,-16.51,-1.52,-0.73,-19.19,-73.82,-168.93
-4.21,-5.75,-4.66,9.47,25.98,15.18,-71.88,-178.49,-232.70,-211.24,-141.98,-74.72,-14.44,-34.02,-30.50,-22.84,-6.29,-16.33,-23.45,-5.23,-18.71,-29.86,-58.44,-95.07
0.29,-36.80,-72.17,-104.98,-155.48,-222.65,-268.76,-264.45,-247.50,-177.55,-93.09,-13.41,-15.52,-17.51,-13.29,-12.16,-1.59,-24.85,-15.13,6.80,-8.83,-18.94,-22.32,-65.93
-177.93,-260.72,-298.20,-329.33,-342.19,-325.29,-298.78,-251.32,-189.46,-97.39,-34.01,-16.84,-19.96,-19.25,-15.25,-14.95,7.81,-5.44,3.78,8.44,-8.90,-26.11,-41.36,-83.59
-371.51,-382.16,-393.56,-398.44,-381.61,-332.99,-261.29,-165.31,-71.80,-30.49,-36.39,-28.23,-31.09,-27.49,-19.06,-11.11,-9.92,-42.48,-44.62,-31.53,-25.65,-43.99,-57.97,-76.43
-406.67,-393.48,-371.55,-332.19,-273.51,-192.87,-111.29,-55.96,-32.82,-34.65,-34.37,-32.69,-37.13,-34.58,-51.52,-80.63,-62.72,-16.76,12.56,-14.15,-29.33,-45.83,-46.04,-51.27
-96.17,-87.60,-114.75,-102.61,-83.28,-76.08,-78.46,-77.16,-69.46,-59.46,-55.77,-64.33,-82.46,-85.05,-27.00,81.42,183.33,255.84,194.21,12.55,-34.40,-31.78,-24.92,-31.70
258.80,211.87,154.48,145.80,119.51,81.70,47.01,29.63,33.53,44.97,65.83,99.01,157.49,196.74,284.40,350.26,374.73,404.55,388.60,163.76,81.99,64.61,60.56,33.14
445.44,420.03,382.90,365.02,339.21,301.92,272.85,262.07,272.47,293.24,321.19,365.01,393.63,389.35,413.09,452.32,454.98,508.82,483.07,326.28,251.43,261.30,245.96,214.20
396.85,436.65,453.95,473.45,474.84,461.57,446.38,438.52,438.46,445.55,456.70,464.63,467.11,432.69,389.00,331.32,299.21,314.01,415.74,416.71,422.71,421.48,408.04,378.03
161.79,237.82,289.97,324.20,357.03,381.06,397.68,401.92,396.18,379.28,359.63,327.52,286.07,209.24,114.45,41.40,49.07,136.78,276.89,392.10,411.43,433.33,425.13,391.17
0.92,3.76,14.87,38.72,74.49,111.19,134.19,137.85,125.24,99.01,66.18,34.35,11.66,4.12,2.54,3.17,7.48,40.89,91.81,158.11,199.77,206.60,208.16,190.75
