0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.05,0.14,-1.51,-6.32,4.49,2.03,-1.58,-11.38,-2.87,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,-0.56,0.46,-24.11,-39.70,-10.99,-13.61,-4.46,-7.77,-6.88,-10.71,-12.35,-11.95,-7.00,-4.71
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.09,-0.96,-9.05,-82.68,-82.10,-46.48,-49.00,-51.47,-53.12,-50.19,-43.87,-44.22,-34.14,2.67,6.40
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.57,1.19,-28.79,-110.78,-54.86,-45.31,-57.70,-55.08,-56.98,-69.79,-77.62,-77.05,-54.30,29.26,12.10
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.84,2.72,-42.82,-94.04,11.59,54.15,124.57,93.82,46.39,4.56,6.33,-2.21,32.09,105.63,47.28
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-1.04,5.24,-58.87,-74.15,87.36,177.80,293.72,282.14,285.09,273.49,274.64,260.16,278.78,317.03,189.27
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.63,-0.30,1.16,-89.22,-45.52,94.11,174.72,270.31,263.21,304.99,318.76,338.55,322.23,379.37,388.50,241.33
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.94,0.58,-22.99,-130.38,11.62,87.62,217.51,276.07,274.73,294.84,301.75,318.22,307.31,334.22,345.28,236.43
0.00,0.00,0.00,0.00,-0.02,-0.05,0.07,-0.32,0.68,-2.66,-88.70,-100.68,39.28,85.51,262.09,269.54,282.04,300.32,313.99,324.72,314.42,316.06,358.87,254.91
0.00,0.00,0.00,0.00,-0.21,-0.14,-0.87,-0.24,-1.73,-44.14,-124.06,-34.20,31.14,155.68,304.79,267.32,294.84,301.66,317.54,324.92,316.92,314.82,404.54,302.34
0.00,0.00,0.00,0.00,-0.35,-0.34,-1.22,-0.10,-31.05,-118.59,-68.51,13.98,86.60,253.90,306.31,268.24,297.88,299.74,329.61,334.37,324.30,320.44,408.81,300.32
0.00,0.00,-0.03,-0.11,-0.09,-1.06,-0.53,-19.02,-93.09,-91.05,-23.27,30.24,182.32,319.13,279.85,273.72,295.35,310.84,341.07,324.44,328.84,306.19,375.48,276.23
0.26,0.35,-1.46,-0.51,-0.47,-1.49,-21.12,-63.33,-99.68,-41.86,20.00,139.21,292.55,286.93,272.10,276.83,303.39,322.39,331.71,318.45,328.07,295.50,293.97,252.67
-0.50,0.51,-0.50,0.05,-5.85,-26.25,-71.75,-96.02,-61.60,8.63,112.93,255.50,296.55,255.36,268.62,268.35,308.68,322.62,315.46,312.89,305.16,283.43,290.28,313.97
1.26,-2.00,-6.15,-20.78,-46.74,-96.84,-98.00,-52.63,-10.07,87.37,215.84,306.74,271.64,284.71,280.62,285.11,313.93,311.61,317.32,306.48,289.03,293.72,296.67,339.85
-36.84,-52.54,-56.66,-78.54,-88.37,-71.97,-29.07,-14.42,82.09,214.77,282.06,273.02,279.38,300.53,291.35,299.36,316.07,316.92,318.35,295.49,295.73,299.15,266.05,335.31
-81.51,-63.17,-66.82,-64.23,-42.95,-35.90,11.56,118.14,251.49,273.35,261.91,278.41,276.30,287.56,283.19,307.80,314.84,314.54,303.15,285.88,303.14,306.42,281.65,344.54
-50.26,-32.29,-18.67,-5.59,23.17,97.54,203.95,262.43,268.19,251.40,276.51,278.74,280.33,289.88,279.83,296.33,288.85,295.64,299.93,287.96,292.12,295.97,282.33,355.08
74.60,149.78,183.18,220.86,251.87,265.05,253.58,246.65,255.24,271.22,279.86,270.73,290.42,288.31,286.33,326.65,319.39,301.51,308.57,282.33,288.35,307.30,298.59,375.05
300.34,270.97,268.10,266.62,258.02,259.16,265.60,273.57,281.41,289.01,287.79,300.90,346.30,361.75,399.82,397.78,298.45,275.18,307.81,317.36,325.30,341.10,327.28,393.28
342.94,326.57,325.82,310.27,306.55,307.28,310.35,319.70,328.94,344.88,351.10,386.26,399.78,397.47,391.42,389.57,335.42,366.03,329.06,332.83,329.78,353.62,333.43,377.21
341.31,349.85,359.25,359.91,360.97,363.02,366.75,371.72,374.43,388.72,395.61,396.75,380.45,379.17,375.65,331.42,255.67,219.82,248.98,344.31,371.35,363.48,349.46,381.28
152.18,239.82,286.11,298.93,316.85,334.89,347.12,351.98,350.85,345.00,325.96,321.08,292.69,220.74,102.78,21.56,-8.54,96.87,238.34,358.56,361.80,361.78,357.86,350.13
0.27,0.99,5.98,27.66,66.41,111.75,136.83,140.25,125.37,101.21,65.14,29.50,2.52,-2.11,2.01,0.41,1.09,12.80,79.35,157.74,215.08,195.78,198.39,200.22
